nom_film,type_production,theme_production,Synopsis,Realisateur,duree_film,sortie_film,acteurs_principaux,charts,rang,charts_IMDB,charts_METACRITIC,other_details
Sale temps à l'hôtel El Royale,Film,"['Policier', 'thriller']","Sept étrangers, chacun avec un secret à planquer, se retrouvent au El Royale sur les rives du lac Tahoe ; un hôtel miteux au lourd passé. Au cours d’une nuit fatidique, ils auront tous une dernière chance de se racheter… avant de prendre un aller simple pour l’enfer.",['Drew Goddard'],2 h 22 min,5 octobre 2018,"['Jeff Bridges', ' Chris Hemsworth', ' Dakota Johnson']","{'note_moyenne': 6.5, 'nombre_critiques': 6199, 'repartition_note': [16, 36, 129, 259, 705, 1632, 2178, 1005, 193, 46]}",75,"['7,1', '128 350']",60,"{'budget': '$32,000,000', 'Cumulative_WW_Gross': '$31,882,724', 'location': 'USA'}"
High Life,Film,"['Aventure', ' drame', 'science-fiction']",Un groupe de criminels condamnés à mort accepte de commuer leur peine et de devenir les cobayes d’une mission spatiale en dehors du système solaire. Une mission hors normes…,['Claire Denis'],1 h 53 min,7 novembre 2018,"['Robert Pattinson', ' Juliette Binoche', ' André 3000']","{'note_moyenne': 5.8, 'nombre_critiques': 3674, 'repartition_note': [80, 121, 264, 406, 627, 794, 795, 438, 113, 36]}",76,"['5,8', '28 646']",77,"{'budget': 'EUR8,000,000', 'Cumulative_WW_Gross': '$2,133,033', 'location': 'France | UK | Germany | Poland | USA'}"
The Rider,Film,['Drame'],"Après avoir survécu à une blessure à la tête qui faillit lui être fatale, un jeune cowboy entreprend la quête d'une nouvelle identité et découvre ce que cela signifie d'être un homme au cœur de l'Amérique.",['Chloé Zhao'],1 h 44 min,13 avril 2018,"['Brady Jandreau', ' Tim Jandreau', ' Lilly Jandreau']","{'note_moyenne': 7.1, 'nombre_critiques': 2049, 'repartition_note': [3, 8, 14, 44, 104, 325, 700, 603, 196, 52]}",77,"['7,4', '13 966']",92,"{'budget': None, 'Cumulative_WW_Gross': '$3,434,963', 'location': 'USA'}"
Pupille,Film,['Drame'],"Théo est remis à l’adoption par sa mère biologique le jour de sa naissance. C’est un accouchement sous X. La mère à deux mois pour revenir sur sa décision…ou pas. Les services de l’aide sociale à l’enfance et le service adoption se mettent en mouvement. Les uns doivent s’occuper du bébé, le porter (au sens plein du terme) dans ce temps suspendu, cette phase d’incertitude. Les autres doivent trouver celle qui deviendra sa mère adoptante. Elle s’appelle Alice et cela fait dix ans qu’elle se bat pour avoir un enfant. PUPILLE est l’histoire de la rencontre entre Alice, 41 ans, et Théo, trois mois.",['Jeanne Herry'],1 h 47 min,5 décembre 2018,"['Sandrine Kiberlain', ' Gilles Lellouche', ' Elodie Bouchez']","{'note_moyenne': 7.3, 'nombre_critiques': 4696, 'repartition_note': [7, 4, 7, 51, 140, 540, 1701, 1628, 495, 123]}",78,"['7,2', '1 581']",Reviews,"{'budget': None, 'Cumulative_WW_Gross': '$7,086,596', 'location': 'France | Belgium'}"
Sicario La Guerre des cartels,Film,"['Action', ' policier', ' drame']","Les cartels mexicains font régner la terreur à la frontière entre le Mexique et les États-Unis. Rien ni personne ne semble pouvoir les contrer.
L'agent fédéral Matt Graver (Josh Brolin) fait de nouveau appel au mystérieux Alejandro (Benicio Del Toro) pour enlever la jeune Isabela Reyes, fille du baron d'un des plus gros cartels afin de déclencher une guerre fratricide entre les gangs.
Mais la situation dégénère et la jeune fille devient un risque potentiel dont il faut se débarrasser.
Face à ce choix infâme, Alejandro en vient à remettre en question tout ce pour quoi il se bat depuis des années…",['Stefano Sollima'],2 h 02 min,29 juin 2018,"['Benicio Del Toro', ' Josh Brolin', ' Isabela Merced']","{'note_moyenne': 6.4, 'nombre_critiques': 5256, 'repartition_note': [10, 32, 100, 249, 642, 1615, 1854, 613, 111, 30]}",79,"['7,1', '124 779']",61,"{'budget': '$35,000,000', 'Cumulative_WW_Gross': '$75,837,743', 'location': 'USA | Mexico'}"
Halloween,Film,['Épouvante-Horreur'],"Laurie Strode est de retour pour un affrontement final avec Michael Myers, le personnage masqué qui la hante depuis qu’elle a échappé de justesse à sa folie meurtrière le soir d’Halloween 40 ans plus tôt.",['David Gordon Green'],1 h 49 min,19 octobre 2018,"['Jamie Lee Curtis', ' Judy Greer', ' Andi Matichak']","{'note_moyenne': 6.0, 'nombre_critiques': 5350, 'repartition_note': [59, 112, 244, 459, 870, 1431, 1423, 574, 115, 63]}",81,"['6,5', '120 780']",67,"{'budget': '$10,000,000', 'Cumulative_WW_Gross': '$255,614,941', 'location': 'USA | UK'}"
Mutafukaz,Long-métrage d'animation,"['Action', ' comédie', 'thriller']","Angelino est un jeune loser parmi tant d’autres à Dark Meat City, une mégalopole sans pitié sous le soleil de Californie. La journée, il livre des pizzas dans tous les recoins de la ville et la nuit, il squatte une chambre d’hôtel minable avec son coloc Vinz et une armada de cafards qui font désormais un peu partie de sa famille. À la suite d’un accident de scooter lorsque son chemin a croisé par inadvertance la divine Luna, une fille aux cheveux noir de jais, notre jeune lascar commence à souffrir de maux de tête et d’étranges hallucinations. Des hallucinations, vous avez dit ? Hmm, peut-être pas… Pourchassé par des hommes en noir, Angelino n’a plus aucun doute : il est pris pour cible. Mais pourquoi lui ?","['Shōjirō Nishimi', 'Guillaume Renard (Run)']",1 h 33 min,23 mai 2018,"['OrelSan', ' Gringe', ' Féodor Atkine']","{'note_moyenne': 6.5, 'nombre_critiques': 4740, 'repartition_note': [16, 44, 73, 188, 506, 1075, 1671, 898, 185, 84]}",82,"['6,7', '3 435']",48,"{'budget': None, 'Cumulative_WW_Gross': '$461,724', 'location': 'France | Japan'}"
Sur le chemin de la rédemption,Film,"['Drame', 'thriller']","Toller, un ancien aumônier militaire, ravagé par la mort de son fils, conseille une jeune paroissienne, Mary et son mari, un écologiste radical. Cette nouvelle mission lui permet de redonner un sens à sa vie et lui donne l'espoir de pouvoir réparer les erreurs du passé...",['Paul Schrader'],1 h 53 min,18 mai 2018,"['Ethan Hawke', ' Amanda Seyfried', ' Cedric the Entertainer']","{'note_moyenne': 7.1, 'nombre_critiques': 1618, 'repartition_note': [12, 7, 14, 44, 115, 258, 498, 461, 172, 37]}",83,"['7,1', '47 572']",85,"{'budget': None, 'Cumulative_WW_Gross': '$3,862,498', 'location': 'USA | UK | Australia'}"
In the Fade,Film,"['Drame', 'thriller']","La vie de Katja s’effondre lorsque son mari et son fils meurent dans un attentat à la bombe. Après le deuil et l’injustice, viendra le temps de la vengeance.",['Fatih Akin'],1 h 46 min,23 novembre 2017,"['Diane Kruger', ' Denis Moschitto', ' Numan Acar']","{'note_moyenne': 6.3, 'nombre_critiques': 3577, 'repartition_note': [33, 43, 89, 196, 389, 869, 1150, 614, 141, 53]}",84,"['7,1', '28 851']",65,"{'budget': None, 'Cumulative_WW_Gross': '$5,104,991', 'location': 'Germany | France'}"
Seule sur la plage la nuit,Film,['Drame'],"Young-Hee a tout laissé derrière elle : son travail, ses amis et son histoire d'amour avec un homme marié. Seule sur la plage, elle pense à lui, se demande s'il la rejoindra. Elle se demande combien l'amour peut compter dans une vie.",['Hong Sang-soo'],1 h 41 min,23 mars 2017,"['Kim Min-hee', ' Jung Jae-young', ' Moon Sung-geun']","{'note_moyenne': 6.7, 'nombre_critiques': 1146, 'repartition_note': [5, 22, 28, 66, 127, 261, 310, 220, 79, 28]}",85,"['6,8', '3 213']",80,"{'budget': None, 'Cumulative_WW_Gross': '$429,159', 'location': 'South Korea | Germany'}"
Ant-Man et la Guêpe,Film,"['Action', ' aventure', ' science-fiction']","Après les événements survenus dans Captain America : Civil War, Scott Lang a bien du mal à concilier sa vie de super-héros et ses responsabilités de père. Mais ses réflexions sur les conséquences de ses choix tournent court lorsque Hope van Dyne et le Dr Hank Pym lui confient une nouvelle mission urgente… Scott va devoir renfiler son costume et apprendre à se battre aux côtés de La Guêpe afin de faire la lumière sur des secrets enfouis de longue date…",['Peyton Reed'],1 h 58 min,6 juillet 2018,"['Paul Rudd', ' Evangeline Lilly', ' Michael Douglas']","{'note_moyenne': 5.6, 'nombre_critiques': 13220, 'repartition_note': [145, 238, 569, 1348, 2816, 4162, 2923, 800, 123, 96]}",86,"['7,1', '307 853']",70,"{'budget': '$162,000,000', 'Cumulative_WW_Gross': '$622,674,139', 'location': 'USA'}"
Heureux comme Lazzaro,Film,"['Drame', 'fantastique']","Lazzaro, un jeune paysan d’une bonté exceptionnelle vit à l’Inviolata, un hameau resté à l’écart du monde sur lequel règne la marquise Alfonsina de Luna.
La vie des paysans est inchangée depuis toujours, ils sont exploités, et à leur tour, ils abusent de la bonté de Lazzaro.
Un été, il se lie d’amitié avec Tancredi, le fils de la marquise. Une amitié si précieuse qu’elle lui fera traverser le temps et mènera Lazzaro au monde moderne.",['Alice Rohrwacher'],2 h 07 min,2018,"['Adriano Tardiolo', ' Alba Rohrwacher', ' Agnese Graziani']","{'note_moyenne': 7.2, 'nombre_critiques': 1791, 'repartition_note': [5, 4, 18, 42, 97, 275, 535, 559, 188, 68]}",87,"['7,5', '15 146']",87,"{'budget': 'EUR5,200,000', 'Cumulative_WW_Gross': '$1,802,696', 'location': 'Italy | Switzerland | France | Germany'}"
Revenge,Film,"['Action', 'thriller']","Richard, un riche père de famille, retrouve ses deux associés pour leur partie de chasse annuelle dans une zone désertique de canyons. Les deux hommes découvrent à leur arrivée que leur ami a une relation secrète avec une jeune femme, Jennifer. Pendant que Richard s'absente, l'un des deux hommes viole Jennifer avec la bénédiction de son comparse. De retour, Richard tente de contraindre la jeune femme à quitter le pays, et finit par la pousser du haut d'une falaise, la laissant pour morte.",['Coralie Fargeat'],1 h 48 min,7 février 2018,"['Matilda Anna Ingrid Lutz', ' Kevin Janssens', ' Guillaume Bouchède']","{'note_moyenne': 5.9, 'nombre_critiques': 4229, 'repartition_note': [100, 131, 231, 363, 636, 1061, 1090, 447, 104, 66]}",88,"['7,8', '112 147']",Reviews,"{'budget': None, 'Cumulative_WW_Gross': None, 'location': 'USA'}"
Mandy,Film,"['Action', ' fantastique', ' Épouvante-horreur']","Pacific Northwest, 1983. Red Miller et Mandy Bloom mènent une existence paisible et empreinte d'amour. Quand leur refuge entouré de pinèdes est sauvagement détruit par les membres d'une secte dirigée par le sadique Jérémie Sand, Red est catapulté dans un voyage fantasmagorique marqué par la... Lire la suite",['Panos Cosmatos'],2 h 01 min,2018,"['Nicolas Cage', ' Andrea Riseborough', ' Linus Roache']","{'note_moyenne': 6.2, 'nombre_critiques': 2161, 'repartition_note': [47, 57, 110, 146, 302, 428, 511, 389, 123, 48]}",89,"['6,5', '63 566']",81,"{'budget': '$6,000,000', 'Cumulative_WW_Gross': '$1,542,221', 'location': 'UK | Belgium'}"
Le Poirier sauvage,Film,['Drame'],"Que nous le voulions ou non, nous ne pouvons nous empêcher d’hériter de certaines particularités de nos pères, comme d’un certain nombre de leurs faiblesses, de leurs habitudes, de leurs tics et d’une multitude d’autres choses. Le glissement inéluctable du destin d’un fils vers un destin similaire à celui de son père est raconté à travers une série d’expériences douloureuses.",['Nuri Bilge Ceylan'],3 h 08 min,2018,"['Doğu Demirkol', ' Murat Cemcir', ' Hazar Ergüçlü']","{'note_moyenne': 7.0, 'nombre_critiques': 993, 'repartition_note': [6, 5, 16, 22, 75, 166, 294, 284, 99, 26]}",90,"['8,1', '20 509']",86,"{'budget': None, 'Cumulative_WW_Gross': '$1,696,258', 'location': 'Turkey | Republic of North Macedonia | France | Germany | Bosnia and Herzegovina | Bulgaria | Sweden | Qatar'}"
Le Secret des Marrowbone,Film,"['Fantastique', 'thriller']","A la mort de leur mère, Jack et ses frères et soeurs se retrouvent seuls à Marrowbone, une immense ferme isolée qui appartenait à leur grand-tante et est abandonnée depuis des années. Parce qu'ils ne veulent pas être séparés ils ont décidé de cacher le décès de leur mère au reste du monde et l'ont enterrée dans le jardin. Tous quatre se sont construit leur univers. Mais les choses se compliquent quand le notaire demande à voir leur mère pour signer son testament...",['Sergio G. Sánchez'],1 h 50 min,11 septembre 2017,"['Anya Taylor-Joy', ' George MacKay', ' Mia Goth']","{'note_moyenne': 6.6, 'nombre_critiques': 2888, 'repartition_note': [11, 19, 47, 111, 276, 679, 1030, 542, 129, 44]}",92,"['6,7', '24 944']",63,"{'budget': 'EUR8,000,000', 'Cumulative_WW_Gross': '$12,294,931', 'location': 'Spain | USA'}"
La Révolution silencieuse,Film,['Drame'],"Allemagne de l'est, 1956. Kurt, Theo et Lena ont 18 ans et s'apprêtent à passer le bac. Avec leurs camarades, ils décident de faire une minute de silence en classe, en hommage aux révolutionnaires hongrois durement réprimés par l'armée soviétique. Cette minute de silence devient une affaire d'Etat. Elle fera basculer leurs vies. Face à un gouvernement est-allemand déterminé à identifier et punir les responsables, les 19 élèves de Stalinstadt devront affronter toutes les menaces et rester solidaires.",['Lars Kraume'],1 h 51 min,1 mars 2018,"['Leonard Scheicher', ' Jonas Dassler', ' Tom Gramenz']","{'note_moyenne': 7.2, 'nombre_critiques': 1812, 'repartition_note': [4, 2, 5, 30, 65, 237, 638, 607, 179, 45]}",93,"['7,4', '3 841']",Reviews,"{'budget': None, 'Cumulative_WW_Gross': '$1,233,064', 'location': 'Germany'}"
Les Veuves,Film,"['Policier', ' drame', ' romance']","Chicago, de nos jours. Quatre femmes qui ne se connaissent pas. Leurs maris viennent de mourir lors d’un braquage qui a mal tourné, les laissant avec une lourde dette à rembourser. Elles n’ont rien en commun mais décident d’unir leurs forces pour terminer ce que leurs époux avaient commencé. Et prendre leur propre destin en main…",['Steve McQueen'],2 h 09 min,16 novembre 2018,"['Viola Davis', ' Michelle Rodriguez', ' Elizabeth Debicki']","{'note_moyenne': 6.4, 'nombre_critiques': 4549, 'repartition_note': [13, 32, 88, 242, 624, 1291, 1532, 613, 89, 25]}",94,"['6,9', '86 438']",84,"{'budget': '$42,000,000', 'Cumulative_WW_Gross': '$75,984,700', 'location': 'UK | USA'}"
La nuit a dévoré le monde,Film,['Épouvante-Horreur'],"En se réveillant ce matin dans cet appartement où la veille encore la fête battait son plein, Sam doit se rendre à l'évidence : il est tout seul et des morts vivants ont envahi les rues de Paris. Terrorisé, il va devoir se protéger et s'organiser pour continuer à vivre. Mais Sam est-il vraiment le seul survivant ?",['Dominique Rocher'],1 h 33 min,7 mars 2018,"['Anders Danielsen Lie', ' Golshifteh Farahani', ' Denis Lavant']","{'note_moyenne': 6.3, 'nombre_critiques': 3573, 'repartition_note': [34, 50, 100, 193, 473, 970, 1205, 462, 64, 22]}",95,"['6,0', '10 173']",50,"{'budget': 'EUR2,990,000', 'Cumulative_WW_Gross': '$95,208', 'location': 'France'}"
Wonder Wheel,Film,['Drame'],"Les trajectoires de quatre personnages, dans l’effervescence du parc d’attraction de Coney Island, dans les années 50 : Ginny, ex-actrice lunatique reconvertie serveuse ; Humpty, opérateur de manège marié à Ginny ; Mickey, séduisant maître-nageur aspirant à devenir dramaturge ; et Carolina, fille de Humpty longtemps disparue de la circulation qui se réfugie chez son père pour fuir les gangsters à ses trousses.",['Woody Allen'],1 h 41 min,1 décembre 2017,"['Kate Winslet', ' Justin Timberlake', ' Juno Temple']","{'note_moyenne': 6.0, 'nombre_critiques': 4759, 'repartition_note': [26, 38, 118, 353, 862, 1446, 1372, 435, 83, 26]}",96,"['6,2', '25 157']",45,"{'budget': '$25,000,000', 'Cumulative_WW_Gross': '$15,889,124', 'location': 'USA'}"
Dans la brume,Film,['Science-fiction'],"Un couple se voit confronter à une étrange brume mortelle qui submerge Paris. Afin de survivre, certains trouvent refuge dans les derniers étages des immeubles et sur les toits de la capitale. Sans informations, sans électricité, sans eau ni nourriture, le couple tente de survivre face à cette catastrophe et de sauver leur fille… Mais les heures passent et un constat s’impose, les secours ne viendront pas. Il ne reste qu’une seule possibilité pour s’en sortir : tenter sa chance dans la brume.",['Daniel Roby'],1 h 29 min,4 avril 2018,"['Romain Duris', ' Olga Kurylenko', ' Fantine Harduin']","{'note_moyenne': 5.9, 'nombre_critiques': 6429, 'repartition_note': [50, 128, 290, 537, 1152, 1961, 1681, 501, 89, 40]}",97,"['5,9', '5 644']",Reviews,"{'budget': 'EUR11,270,000', 'Cumulative_WW_Gross': '$2,842,040', 'location': 'France | Canada'}"
Mademoiselle de Joncquières,Film,['Drame'],"Madame de La Pommeraye, jeune veuve retirée du monde, cède à la cour du marquis des Arcis, libertin notoire. Après quelques années d’un bonheur sans faille, elle découvre que le marquis s’est lassé de leur union. Follement amoureuse et terriblement blessée, elle décide de se venger de lui avec la complicité de Mademoiselle de Joncquières et de sa mère…",['Emmanuel Mouret'],1 h 49 min,12 septembre 2018,"['Cécile de France', ' Edouard Baer', ' Alice Isaaz']","{'note_moyenne': 6.6, 'nombre_critiques': 2793, 'repartition_note': [21, 23, 44, 96, 267, 652, 1064, 481, 119, 26]}",98,"['6,9', '2 461']",Reviews,"{'budget': None, 'Cumulative_WW_Gross': '$4,139,139', 'location': 'France'}"
Première Année,Film,['Comédie dramatique'],"Antoine entame sa première année de médecine pour la troisième fois. Benjamin arrive directement du lycée, mais il réalise rapidement que cette année ne sera pas une promenade de santé. Dans un environnement compétitif violent, avec des journées de cours ardues et des nuits dédiées aux révisions plutôt qu'à la fête, les deux étudiants devront s’acharner et trouver un juste équilibre entre les épreuves d’aujourd’hui et les espérances de demain.",['Thomas Lilti'],1 h 32 min,12 septembre 2018,"['Vincent Lacoste', ' William Lebghil', ' Michel Lerousseau']","{'note_moyenne': 6.5, 'nombre_critiques': 10233, 'repartition_note': [26, 33, 105, 307, 977, 3192, 4123, 1179, 179, 112]}",99,"['6,7', '1 937']",Reviews,"{'budget': None, 'Cumulative_WW_Gross': '$7,853,811', 'location': 'France'}"
The Captain - L'Usurpateur,Film,"['Drame', ' historique', 'guerre']","1945, en Allemagne. Alors que le front nazi recule devant les assauts de plus en plus intensifs des forces alliées, les déserteurs se font persécuter. Le jeune brigadier allemand Willi Herold, qui a perdu son régiment lors d’un raid Américain, trouve le corps d’un officier. Tentant d’échapper aux brigades chargées de pourchasser les déserteurs, il décide, malgré la mort certaine qu’encourent les usurpateurs, de revêtir l’habit de l’officier, synonyme d’autorité et de puissance.",['Robert Schwentke'],1 h 58 min,21 mars 2018,"['Max Hubacher', ' Alexander Fehling', ' Frederick Lau']","{'note_moyenne': 7.4, 'nombre_critiques': 1036, 'repartition_note': [4, 2, 5, 15, 46, 131, 317, 365, 125, 26]}",100,"['7,4', '13 270']",67,"{'budget': 'EUR5,800,000', 'Cumulative_WW_Gross': '$1,196,669', 'location': 'Germany | France | Poland | China | Portugal'}"
